QR;FORMALIDAD;FMI;RELACIÓN DE TENECIA DEL XTF;LC_PREDIO;lc_estructura_novedad_numero_predial;lc_Novedad;JUSTIFICACION_NOVEDAD;CONTAR LC PREDIO;CONTAR LC ESTRUCTURA;CONDICIÓN DE LC PREDIO (22);NPN PROVISIONAL LC_PREDIO (18);CONDICION_LC_ESTRUCTURA_NOVEDAD (22);NPN PROVISIONAL LC_ESTRUCTURA (18);BUSCAR_LC_PREDIO;BUSCAR_LC_ESTRUCTURA;ESTADO_FMI;FMI_R2;CC VIGENTE
7316860044;Informal;10179;Posesion;73168000400000036A040200000000;73168000400000036A040200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360052000000000
7316877003;Informal;;Ocupación;73168000400000036A133200000000;73168000400000036A133200000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;2;A;2;A;NO ESTA;NO ESTA;NO ESTA;NO ESTA;731680004000000360059000000000
7316864027;Informal;5900;Posesion;73168000200000038A052200000000;73168000200000038A052200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380010000000000
7316860032;Informal;10179;Posesion;73168000400000036A039200000000;73168000400000036A039200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360052000000000
7316801998;Formal;10555;Dominio;731680004000000010054000000000;731680004000000010054000000000;Ninguna;;1;1;0;0;0;0;731680004000000010054000000000;731680004000000010054000000000;ACTIVO;10551;731680004000000010054000000000
7316807195;Informal;10179;Posesion;73168000400000036A038200000000;731680004000000360054000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360054000000000;ACTIVO;NO ESTA;731680004000000360054000000000
7316877002;Informal;19331;Posesion;73168000400000036A068200000000;73168000400000036A068200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360057000000000
7316811658;Informal;11894;Ocupación;73168000400000036A089200000000;731680004000000360017000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360017000000000;ACTIVO;NO ESTA;731680004000000360017000000000
7316801721;Formal;49645;Dominio;73168000400000036A001000000000;73168000400000036A001000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360058000000000
7316860031;Informal;10179;Posesion;73168000400000036A037200000000;73168000400000036A037200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360052000000000
7316822579;Formal;27292;Dominio;731680002000000380006000000000;731680002000000380006000000000;Ninguna;;1;1;0;0;0;0;731680002000000380006000000000;731680002000000380006000000000;ACTIVO;27292;731680002000000380006000000000
7316860041;Informal;49591;Posesion;73168000400000036A005200000000;73168000400000036A005200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360057000000000
7316861016;Informal;58124;Posesion;73168000400000001A019200000000;73168000400000001A019200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010099000000000
7316801725;Formal;49591;Dominio;73168000400000036A004000000000;73168000400000036A004000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360057000000000
7316868002;Informal;49245;Posesion;73168000400000036A072200000000;73168000400000036A072200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360095000000000
7316866003;Informal;16667;Posesion;73168000400000036A051200000000;73168000400000036A051200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360029000000000
7316864081;Formal;31396;Dominio;73168000200000038A071000000000;731680002000000380010500000001;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;0;A;5;0;NO ESTA;731680002000000380010500000001;ACTIVO;NO ESTA;731680002000000380010500000001
7316870002;Informal;41400;Posesion;73168000400000038A007200000000;73168000400000038A007200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000380034000000000
7316824880;Formal;41398;Dominio;731680004000000380033000000000;731680004000000380033000000000;Ninguna;;1;1;0;0;0;0;731680004000000380033000000000;731680004000000380033000000000;ACTIVO;41398;731680004000000380033000000000
7316861003;Informal;;Ocupación;73168000300000001A588200000000;73168000300000001A588200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;NO ESTA;NO ESTA;731680003000000010150000000000
7316861010;Informal;53143;Posesion;73168000300000001A072200000000;73168000300000001A072200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316877004;Informal;5859;Posesion;73168000400000036A062200000000;73168000400000036A062200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360046000000000
7316866009;Informal;20070;Posesion;73168000400000036A052200000000;73168000400000036A052200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360087000000000
7316811240;Formal;1331;Dominio;731680004000000010080000000000;731680004000000010080000000000;Ninguna;;1;1;0;0;0;0;731680004000000010080000000000;731680004000000010080000000000;ACTIVO;1331;731680004000000010080000000000
7316869002;Informal;49591;Posesion;73168000400000036A003200000000;73168000400000036A003200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360057000000000
7316864042;Formal;8066;Posesion;731680002000000380013000000000;731680002000000380013000000000;Ninguna;;1;1;0;0;0;0;731680002000000380013000000000;731680002000000380013000000000;ACTIVO;8066;731680002000000380013000000000
7316864001;Informal;22998;Ocupación;73168000300000001A356200000000;73168000300000001A356200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010015500000010
7316862011;Informal;29799;Posesion;73168000300000001A538200000000;73168000300000001A538200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010028000000000
7316861008;Informal;53118;Posesion;73168000300000001A044200000000;73168000300000001A044200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010150000000000
7316804977;Formal;21049;Dominio;731680004000000360027000000000;731680004000000360027000000000;Ninguna;;1;1;0;0;0;0;731680004000000360027000000000;731680004000000360027000000000;ACTIVO;;731680004000000360027000000000
7316864017;Informal;49241;Posesion;73168000400000036A119200000000;73168000400000036A119200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360005000000000
7316851164;Informal;32201;Posesion;73168000300000001A101200000000;73168000300000001A101200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316865032;Informal;;Ocupación;73168000400000001A037200000000;73168000400000001A037200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;NO ESTA;NO ESTA;731680004000000010060000000000
7316864031;Informal;10179;Posesion;73168000400000036A036200000000;73168000400000036A036200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360052000000000
7316866018;Informal;35976;Posesion;73168000400000036A056200000000;73168000400000036A056200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360088000000000
7316813230;Informal;22289;Ocupación;73168000400000001A106200000000;731680004000000010056000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000010056000000000;ACTIVO;NO ESTA;731680004000000010056000000000
7316871004;Informal;20742;Ocupación;73168000400000036A097200000000;731680004000000360003000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360003000000000;ACTIVO;NO ESTA;731680004000000360003000000000
7316871005;Informal;12594;Ocupación;73168000400000036A130200000000;73168000400000036A130200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360018000000000
7316864040;Informal;987;Posesion;73168000200000038A047200000000;731680002000000380011500000001;Cambio_Numero_Predial;Mejora a Posesión;1;1;2;A;5;0;NO ESTA;731680002000000380011500000001;ACTIVO;NO ESTA;731680002000000380011500000001
7316801841;Formal;59878;Dominio;731680004000000360021000000000;731680004000000360021000000000;Ninguna;;1;1;0;0;0;0;731680004000000360021000000000;731680004000000360021000000000;ACTIVO;;731680004000000360021000000000
7316869008;Informal;26915;Ocupación;73168000400000036A140200000000;731680004000000360060000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360060000000000;ACTIVO;NO ESTA;731680004000000360060000000000
7316802315;Informal;29824;Posesion;73168000400000038A015200000000;73168000400000038A015200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000380018000000000
7316864053;Informal;5900;Posesion;73168000200000038A051200000000;73168000200000038A051200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380010000000000
7316866001;Informal;16667;Posesion;73168000400000036A050200000000;73168000400000036A050200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360029000000000
7316864013;Informal;38786;Posesion;73168000200000036A037200000000;73168000200000036A037200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360088000000000
7316869001;Informal;49591;Posesion;73168000400000036A002200000000;73168000400000036A002200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360057000000000
7316810105;Formal;56796;Dominio;731680004000000380021000000000;731680004000000380021000000000;Ninguna;;1;1;0;0;0;0;731680004000000380021000000000;731680004000000380021000000000;ACTIVO;;731680004000000380021000000000
7316866006;Informal;26351;Posesion;73168000400000036A101200000000;73168000400000036A101200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360084000000000
7316864086;Informal;1493;Posesion;73168000200000038A020200000000;73168000200000038A020200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380035000000000
7316803452;Formal;47832;Dominio;73168000400000036A012000000000;731680004000000360057000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;2;0;A;0;0;NO ESTA;731680004000000360057000000000;ACTIVO;NO ESTA;731680004000000360057000000000
7316811661;Informal;53055;Posesion;73168000400000036A010200000000;73168000400000036A010200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360069000000000
7316877001;Informal;18874;Ocupación;73168000400000036A115200000000;73168000400000036A115200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360067000000000
7316863161;Informal;41409;Posesion;73168000300000001A376200000000;73168000300000001A376200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010037000000000
7316860023;Informal;21077;Posesion;73168000400000036A060200000000;73168000400000036A060200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360056000000000
7316868003;Informal;18938;Ocupación;73168000400000036A090200000000;73168000400000036A090200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360014000000000
7316864074;Informal;22235;Posesion;73168000200000038A010200000000;73168000200000038A010200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000380010000000000
7316871007;Informal;12594;Ocupación;73168000400000036A129200000000;73168000400000036A129200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360018000000000
7316871002;Informal;20259;Posesion;73168000400000036A110200000000;73168000400000036A110200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360001000000000
7316816121;Formal;32009;Dominio;731680004000000380020000000000;731680004000000380020000000000;Ninguna;;1;1;0;0;0;0;731680004000000380020000000000;731680004000000380020000000000;ACTIVO;32009;731680004000000380020000000000
7316860036;Informal;41409;Posesion;73168000300000001A375200000000;73168000300000001A375200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010037000000000
7316864022;Informal;11894;Ocupación;73168000400000036A088200000000;73168000400000036A088200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360017000000000
7316860050;Informal;21943;Posesion;73168000400000036A094200000000;73168000400000036A094200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360022000000000
7316866004;Informal;41270;Posesion;73168000400000036A070200000000;73168000400000036A070200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360093000000000
7316871009;Informal;12594;Ocupación;73168000400000036A128200000000;73168000400000036A128200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360018000000000
7316860043;Informal;18874;Ocupación;73168000400000036A114200000000;731680004000000360067000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360067000000000;ACTIVO;NO ESTA;731680004000000360067000000000
7316860042;Informal;10179;Posesion;73168000400000036A035200000000;73168000400000036A035200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360052000000000
7316871001;Informal;20259;Posesion;73168000400000036A109200000000;73168000400000036A109200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360001000000000
7316824682;Formal;11912;Dominio;731680004000000360041000000000;731680004000000360041000000000;Ninguna;;1;1;0;0;0;0;731680004000000360041000000000;731680004000000360041000000000;ACTIVO;11912;731680004000000360041000000000
7316816119;Formal;41397;Dominio;731680004000000380027000000000;731680004000000380027000000000;Ninguna;;1;1;0;0;0;0;731680004000000380027000000000;731680004000000380027000000000;ACTIVO;41397;731680004000000380027000000000
7316824676;Informal;9887;Ocupación;73168000400000036A076200000000;731680004000000360047000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680004000000360047000000000;ACTIVO;NO ESTA;731680004000000360047000000000
7316861006;Formal;53088;Dominio;731680003000000010159000000000;731680003000000010159000000000;Ninguna;;1;1;0;0;0;0;731680003000000010159000000000;731680003000000010159000000000;ACTIVO;53088;731680003000000010159000000000
7316868004;Informal;10923;Posesion;73168000400000036A150200000000;73168000400000036A150200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360015000000000
7316815429;Formal;56077;Dominio;731680004000000360098000000000;731680004000000360098000000000;Ninguna;;1;1;0;0;0;0;731680004000000360098000000000;731680004000000360098000000000;ACTIVO;56077;731680004000000360098000000000
7316872004;Informal;5268;Posesion;73168000400000001A022200000000;73168000400000001A022200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010059000000000
7316822846;Formal;36410;Dominio;731680002000000380012000000000;731680002000000380012000000000;Ninguna;;1;1;0;0;0;0;731680002000000380012000000000;731680002000000380012000000000;ACTIVO;36410;731680002000000380012000000000
7316860040;Informal;32227;Ocupación;73168000400000036A136200000000;73168000400000036A136200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360061000000000
7316806352;Formal;49239;Dominio;731680004000000360044000000000;731680004000000360044000000000;Ninguna;;1;1;0;0;0;0;731680004000000360044000000000;731680004000000360044000000000;ACTIVO;49239;731680004000000360044000000000
7316813875;Formal;14416;Dominio;731680004000000360008000000000;731680004000000360008000000000;Ninguna;;1;1;0;0;0;0;731680004000000360008000000000;731680004000000360008000000000;ACTIVO;14416;731680004000000360008000000000
7316801429;Informal;11682;Ocupación;73168000400000038A038200000000;73168000400000038A038200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000380015000000000
7316869005;Informal;44898;Posesion;73168000400000036A058200000000;73168000400000036A058200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360094000000000
7316861002;Informal;53118;Posesion;73168000300000001A043200000000;73168000300000001A043200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010150000000000
